sentence_id,word_index,word,tag
3780,4,వెళ్లడానికి,O
3780,5,వారది,O
3780,6,కడుతుంటే,O
3780,7,",",O
3780,8,ఈ,O
3780,9,ఉడుత,B-ORGANISM
3780,10,నీళ్లలో,O
3780,11,మునిగి,O
3780,12,",",O
3780,13,ప్రక్కనే,O
3780,14,వున్న,O
3780,15,ఇసుకలో,O
3780,16,దొర్లి,O
3780,17,తన,O
3780,18,శరీరాని,O
3780,19,కంటుకున్న,O
3780,20,ఇసుకను,O
3780,21,రాముడు,B-PER
3780,22,కడుతున్న,O
3780,23,వారదిపై,O
3780,24,విదిలించిందట,O
3780,25,.,O
3781,1,ఉత్తరేణి,B-ORGANISM
3781,2,లేదా,O
3781,3,అపామార్గం,B-ORGANISM
3781,4,ఒక,O
3781,5,రకమైన,O
3781,6,ఔషధ,O
3781,7,మొక్క,B-ORGANISM
3781,8,వినాయక,B-OTH
3781,9,చవితి,I-OTH
3781,10,రోజు,B-TIME
3781,11,చేసుకునే,O
3781,12,వరసిద్ధివినాయక,B-PER
3781,13,ఏకవింశతి,O
3781,14,పత్రి,B-ORGANISM
3781,15,పూజా,O
3781,16,క్రమములో,O
3781,17,ఉత్తరేణి,B-ORGANISM
3781,18,ఆకు,I-ORGANISM
3781,19,ఆరొ,B-CARDINAL
3781,20,వది,O
3781,21,.,O
3782,1,ఉత్తరేణి,B-ORGANISM
3782,2,చెట్టు,I-ORGANISM
3782,3,చిన్న,O
3782,4,మొక్కగా,B-ORGANISM
3782,5,పెరుగుతుంది,O
3782,6,.,O
3783,1,ఉత్తరేణి,B-ORGANISM
3783,2,పత్రి,B-ORGANISM
3783,3,చెట్టు,I-ORGANISM
3783,4,యొక్క,O
3783,5,శాస్త్రీయ,O
3783,6,నామం,O
3783,7,అఖిరాంథస్,B-ORGANISM
3783,8,ఆస్పరా,I-ORGANISM
3783,9,.,O
3784,1,ఇందులో,O
3784,2,ఉత్తరేణి,B-ORGANISM
3784,3,ధాన్యం,I-ORGANISM
3784,4,వాడారు,O
3784,5,.,O
3785,1,ఉత్తరేణి,B-ORGANISM
3785,2,ఆకుల,I-ORGANISM
3785,3,రసం,O
3785,4,కడుపునొప్పికి,B-DIS
3785,5,",",O
3785,6,అజీర్తికి,B-DIS
3785,7,",",O
3785,8,మొలలకు,B-DIS
3785,9,",",O
3785,10,ఉడుకు,B-DIS
3785,11,గడ్డలకు,I-DIS
3785,12,",",O
3785,13,చర్మపు,B-DIS
3785,14,పొంగుకు,I-DIS
3785,15,మంచి,O
3785,16,మందుగా,B-DIS
3785,17,ఉపయోగపడుతుంది,O
3785,18,.,O
3786,1,భారత,B-LOC
3786,2,దేశంలో,I-LOC
3786,3,ఎక్కువగా,O
3786,4,కనిపించే,O
3786,5,ఈ,O
3786,6,ఉత్తరేణీని,B-ORGANISM
3786,7,గుండ్రని,O
3786,8,కాండాన్ని,B-ORGANISM
3786,9,",",O
3786,10,అభి,O
3786,11,ముఖ,O
3786,12,ప్రత,O
3786,13,విన్యాసంతో,O
3786,14,దీర్ఘ,O
3786,15,వృత్తాకారంలో,O
3786,16,",",O
3786,17,లేదా,O
3786,18,వృత్తాకార,O
3786,19,ఆకులని,B-ORGANISM
3786,20,కలిగి,O
3786,21,ఎరుపు,O
3786,22,",",O
3786,23,తెలుపు,O
3786,24,రంగులున్న,O
3786,25,పొడువాటి,O
3786,26,కంకులని,O
3786,27,కలిగి,O
3786,28,ఉంటుంది,O
3786,29,.,O
3787,1,ఉత్తరేణి,B-ORGANISM
3787,2,ఆకుల,I-ORGANISM
3787,3,రసాన్ని,O
3787,4,గాయాలు,B-DIS
3787,5,తగిలినప్పుడు,O
3787,6,పూస్తే,O
3787,7,రక్త,B-DIS
3787,8,స్రావం,I-DIS
3787,9,కాకుండా,O
3787,10,చూస్తుంది,O
3787,11,.,O
3788,1,ఉమ్మెత్త,B-ORGANISM
3788,2,సొలనేసి,B-ORGANISM
3788,3,కుటుంబానికి,I-ORGANISM
3788,4,చెందిన,O
3788,5,చిన్న,O
3788,6,పుష్ప,B-ORGANISM
3788,7,జాతి,O
3788,8,మొక్క,B-ORGANISM
3788,9,.,O
3789,1,వినాయక,B-OTH
3789,2,చవితి,I-OTH
3789,3,రోజు,B-TIME
3789,4,చేసుకునే,B-LOC
3789,5,వరసిద్ధివినాయక,B-PER
3789,6,ఏకవింశతి,O
3789,7,పత్రి,O
3789,8,పూజా,O
3789,9,క్రమములో,O
3789,10,ఉమ్మెత్త,B-ORGANISM
3789,11,ఆకు,I-ORGANISM
3789,12,నాలుగవది,B-CARDINAL
3789,13,.,O
3790,1,ఉమ్మెత్తలో,B-ORGANISM
3790,2,చాల,O
3790,3,రకాలున్నాయి,O
3790,4,.,O
3791,1,ఉసిరి,B-ORGANISM
3791,2,ఒక,O
3791,3,చెట్టు,B-ORGANISM
3791,4,.,O
3792,1,ఉసిరిచెట్టు,B-ORGANISM
3792,2,8,B-CARDINAL
3792,3,నుండి,O
3792,4,18,B-CARDINAL
3792,5,మీటర్ల,I-CARDINAL
3792,6,ఎత్తు,O
3792,7,పెరుగుతుంది,O
3792,8,.,O
3793,1,హిందువులు,O
3793,2,ఉసిరిచెట్టును,B-ORGANISM
3793,3,పవిత్రంగా,O
3793,4,భావిస్తారు,O
3793,5,.,O
3794,1,ఉసిళ్ళు,B-ORGANISM
3794,2,",",O
3794,3,ఇసుళ్ళు,B-ORGANISM
3794,4,",",O
3794,5,వుసుళ్ళు,B-ORGANISM
3794,6,అనేవి,O
3794,7,ఆర్ఢ్రోపొడా,B-ORGANISM
3794,8,వర్గానికి,I-ORGANISM
3794,9,చెందిన,O
3794,10,కీటకాలు,B-ORGANISM
3794,11,.,O
3795,1,ఊటి,B-ORGANISM
3795,2,చెట్టు,I-ORGANISM
3795,3,ఒక,O
3795,4,చిన్న,O
3795,5,చెట్టు,B-ORGANISM
3795,6,.,O
3796,1,ఊటి,B-ORGANISM
3796,2,చెట్టు,I-ORGANISM
3796,3,సుమారు,O
3796,4,పది,B-CARDINAL
3796,5,అడుగుల,O
3796,6,ఎత్తు,O
3796,7,పెరుగుతుంది,O
3796,8,.,O
3797,1,ఊటి,B-ORGANISM
3797,2,చెట్టు,I-ORGANISM
3797,3,అడవులలో,O
3797,4,",",O
3797,5,కొండలలో,O
3797,6,పెరుగుతుంది,O
3797,7,.,O
3798,1,మూలికా,B-MED
3798,2,వైద్యంలో,I-MED
3798,3,కొన్ని,O
3798,4,రకాల,O
3798,5,గాయాలకు,B-DIS
3798,6,ఊటి,B-ORGANISM
3798,7,చెట్టు,I-ORGANISM
3798,8,ఆకు,B-ORGANISM
3798,9,దంచి,O
3798,10,పూస్తారు,O
3798,11,.,O
3799,1,ఊసరవెల్లి,B-ORGANISM
3799,2,ఒక,O
3799,3,సరీసృపము,B-ORGANISM
3799,4,.,O
3800,1,సాధారణంగా,O
3800,2,తొండ,B-ORGANISM
3800,3,పెరిగేకొద్ది,O
3800,4,ఊసర,B-ORGANISM
3800,5,వెల్లిగా,I-ORGANISM
3800,6,మారుతుంది,O
3800,7,అంటారు,O
3800,8,.,O
3801,1,ఊసరవెల్లి,B-ORGANISM
3801,2,యొక్క,O
3801,3,సహజ,O
3801,4,గుణం,O
3801,5,రంగులు,O
3801,6,మార్చడం,O
3801,7,.,O
3802,1,ఇంకొక,O
3802,2,విశేషం,O
3802,3,ఏమిటంటే,O
3802,4,ఊసరవెల్లి,B-ORGANISM
3802,5,నాలుక,O
3802,6,సహజంగా,O
3802,7,కన్నా,O
3802,8,పొడుగు,O
3802,9,ఉంటుంది,O
3802,10,.,O
3803,1,ఎండ్రకాయ,B-ORGANISM
3803,2,క్రస్టేషియా,B-ORGANISM
3803,3,జీవులు,I-ORGANISM
3803,4,.,O
3804,1,ఎక్లిప్టా,B-ORGANISM
3804,2,పుష్పించే,O
3804,3,మొక్కలలో,B-ORGANISM
3804,4,ఆస్టరేసి,B-ORGANISM
3804,5,కుటుంబానికి,I-ORGANISM
3804,6,చెందిన,O
3804,7,ప్రజాతి,O
3804,8,.,O
3805,1,ఎక్లిప్టా,B-ORGANISM
3805,2,ఒక,O
3805,3,చిన్నమొక్క,B-ORGANISM
3805,4,.,O
3806,1,ఎక్లిప్టా,B-ORGANISM
3806,2,ఆయుర్వేదిక,B-MED
3806,3,మందులలో,I-MED
3806,4,మధుమేహం,B-DIS
3806,5,.,O
3807,1,ఎడారి,O
3807,2,టేకు,B-ORGANISM
3807,3,",",O
3807,4,దీనిని,O
3807,5,రాజస్తానీ,B-LOC
3807,6,టేకు,B-ORGANISM
3807,7,అనికూడా,O
3807,8,పిలుస్తారు,O
3807,9,.,O
3808,1,ఎడారి,O
3808,2,టేకు,B-ORGANISM
3808,3,ముఖ్యమైన,O
3808,4,వ్యవసాయ,O
3808,5,అటవీ,O
3808,6,వృక్షం,B-ORGANISM
3808,7,గా,O
3808,8,పేర్కొనవచ్చును,O
3808,9,.,O
3809,1,ఎదురు,B-ORGANISM
3809,2,అరటి,I-ORGANISM
3809,3,లేదా,O
3809,4,అడవి,B-ORGANISM
3809,5,అరటి,I-ORGANISM
3809,6,అనేది,O
3809,7,అరటిలో,B-ORGANISM
3809,8,ప్రత్యేకమైన,O
3809,9,రకం,O
3809,10,.,O
3810,1,ఎరుపుమణిచెట్టును,B-ORGANISM
3810,2,సాధారణంగా,O
3810,3,"""",O
3810,4,కామన్,B-ORGANISM
3810,5,బార్బెరీ,I-ORGANISM
3810,6,"""",O
3810,7,అని,O
3810,8,పిలుస్తారు,O
3810,9,.,O
3811,1,ఎర్ర,B-ORGANISM
3811,2,జిల్లేడు,I-ORGANISM
3811,3,కెలోట్రోపిస్,B-ORGANISM
3811,4,లోని,O
3811,5,ఒక,O
3811,6,జాతి,O
3811,7,మొక్క,B-ORGANISM
3811,8,.,O
3812,1,ఎర్ర,B-ORGANISM
3812,2,జిల్లేడు,I-ORGANISM
3812,3,పువ్వులు,I-ORGANISM
3812,4,తెలుపు,O
3812,5,.,O
3813,1,ఎర్రచందనం,B-ORGANISM
3813,2,అత్యంత,O
3813,3,విలువైన,O
3813,4,కలప,B-ORGANISM
3813,5,.,O
3814,1,ఎర్రచందనం,B-ORGANISM
3814,2,చెట్టు,I-ORGANISM
3814,3,వృక్ష,O
3814,4,శాస్త్రీయ,O
3814,5,నామం,O
3814,6,.,O
3815,1,ఎర్రచందనం,O
3815,2,ఆంధ్రప్రదేశ్,B-LOC
3815,3,లో,O
3815,4,తప్ప,O
3815,5,మరెక్కడా,O
3815,6,పెరగదు,O
3815,7,.,O
3816,1,చిత్తూరు,B-LOC
3816,2,",",O
3816,3,కడప,B-LOC
3816,4,",",O
3816,5,కర్నూలు,B-LOC
3816,6,",",O
3816,7,నెల్లూరు,B-LOC
3816,8,జిల్లాలలో,I-LOC
3816,9,విస్తరించి,O
3816,10,వున్న,O
3816,11,నల్లమల,B-PER
3816,12,అడవులలో,O
3816,13,మాత్రమే,O
3816,14,ఈ,O
3816,15,ఎర్రచందనం,B-ORGANISM
3816,16,చెట్లు,I-ORGANISM
3816,17,పెరుగుతాయి,O
3816,18,.,O
3817,1,ఈ,O
3817,2,విధంగా,O
3817,3,లక్షల,B-CARDINAL
3817,4,కోట్ల,I-CARDINAL
3817,5,విలువైన,O
3817,6,ఎర్రచందనం,B-ORGANISM
3817,7,విదేశాలకు,B-LOC
3817,8,తరలి,O
3817,9,పోతున్నది,O
3817,10,.,O
3818,1,ఎలుక,B-ORGANISM
3818,2,",",O
3818,3,ఎలక,B-ORGANISM
3818,4,లేదా,O
3818,5,మూషికము,B-ORGANISM
3818,6,ఒక,O
3818,7,చిన్న,O
3818,8,క్షీరదము,B-ORGANISM
3818,9,.,O
3819,1,ఇది,O
3819,2,సహజంగా,O
3819,3,చిన్న,O
3819,4,ఉడుత,B-ORGANISM
3819,5,రూపంలో,O
3819,6,కొద్ది,O
3819,7,పెద్ద,O
3819,8,పొట్ట,O
3819,9,కలిగి,O
3819,10,ఉంటుంది,O
3819,11,.,O
3820,1,ఎలుకలలో,B-ORGANISM
3820,2,చిన్నవాటిని,O
3820,3,చిట్టెలుక,B-ORGANISM
3820,4,అంటారు,O
3820,5,.,O
3821,1,మానవులు,B-ORGANISM
3821,2,ఎలుకను,B-ORGANISM
3821,3,సహజంగా,O
3821,4,శత్రువుగా,B-ORGANISM
3821,5,చూస్తారు,O
3821,6,.,O
3822,1,ఎలుకలు,B-ORGANISM
3822,2,చెక్కలకు,O
3822,3,సైతం,O
3822,4,రంధ్రాలు,O
3822,5,చేయగలవు,O
3822,6,.,O
3823,1,ఎలుగు,B-ORGANISM
3823,2,",",O
3823,3,ఎలుగుబంటి,B-ORGANISM
3823,4,ఒక,O
3823,5,క్రూరమృగము,B-ORGANISM
3823,6,.,O
3824,1,ధృవపు,B-ORGANISM
3824,2,ఎలుగుబంటి,I-ORGANISM
3824,3,మాంసాహారి,O
3824,4,కాగా,O
3824,5,పాండా,B-ORGANISM
3824,6,శాకాహారిగా,O
3824,7,వెదురు,O
3824,8,చిగుళ్లను,O
3824,9,మాత్రమే,O
3824,10,ఆహారంగా,O
3824,11,తీసుకుంటుంది,O
3824,12,.,O
3825,1,ఏగిస,B-ORGANISM
3825,2,ఒక,O
3825,3,విధమైన,O
3825,4,కలప,B-ORGANISM
3825,5,చెట్టు,I-ORGANISM
3825,6,.,O
3826,1,ఏగిస,B-ORGANISM
3826,2,15-18,B-CARDINAL
3826,3,మీటర్ల,I-CARDINAL
3826,4,వరకు,O
3826,5,పెరిగి,O
3826,6,ఆకులతో,B-ORGANISM
3826,7,విస్తారం,O
3826,8,గా,O
3826,9,ఏపుగా,O
3826,10,ఎదిగే,O
3826,11,కలప,B-ORGANISM
3826,12,చెట్టు,I-ORGANISM
3826,13,.,O
3827,1,ఏడాకుల,B-ORGANISM
3827,2,చెట్టు,I-ORGANISM
3827,3,అనే,O
3827,4,ఈ,O
3827,5,సొగసైన,O
3827,6,సతతహరిత,O
3827,7,వృక్షం,O
3827,8,భారతదేశం,B-LOC
3827,9,యొక్క,O
3827,10,చాలా,O
3827,11,భాగాలలో,O
3827,12,కనిపిస్తుంది,O
3827,13,.,O
3828,1,ఈ,O
3828,2,చెట్టును,B-ORGANISM
3828,3,ఏడాకుల,O
3828,4,చెట్టు,B-ORGANISM
3828,5,అని,O
3828,6,అంటారు,O
3828,7,.,O
3829,1,ఏడిస్,B-ORGANISM
3829,2,ఈజిైప్టె,I-ORGANISM
3829,3,అనే,O
3829,4,జాతి,O
3829,5,దోమకాటు,B-ORGANISM
3829,6,వల్ల,O
3829,7,మానవ,B-ORGANISM
3829,8,శరీరంలోకి,O
3829,9,ప్రవేశించే,O
3829,10,వైరస్,B-DIS
3829,11,వల్ల,O
3829,12,వచ్చేది,O
3829,13,డెంగ్యూ,B-DIS
3829,14,జ్వరం,I-DIS
3829,15,.,O
3830,1,డిస్,B-ORGANISM
3830,2,ఈజిైప్టె,I-ORGANISM
3830,3,దోమకాటు,B-DIS
3830,4,వల్ల,O
3830,5,ఒకరి,B-CARDINAL
3830,6,నుంచి,O
3830,7,మరొకరికి,O
3830,8,డెంగ్యూ,B-DIS
3830,9,వైరస్,I-DIS
3830,10,వ్యాప్తి,O
3830,11,చెందుతుంది,O
3830,12,.,O
3831,1,ఏడిస్,B-ORGANISM
3831,2,దోమ,I-ORGANISM
3831,3,మన,O
3831,4,ఇంటి,O
3831,5,పరిసరాల్లోనే,O
3831,6,నివసిస్తుంది,O
3831,7,.,O
3832,1,ఏనుగుదంత,B-ORGANISM
3832,2,ఒక,O
3832,3,చెట్టు,B-ORGANISM
3832,4,పేరు,O
3832,5,.,O
3833,1,ఏనుగుదంత,B-ORGANISM
3833,2,చెట్టు,I-ORGANISM
3833,3,ఆఫ్రికా,B-LOC
3833,4,",",O
3833,5,మధ్యప్రాచ్యం,B-LOC
3833,6,",",O
3833,7,దక్షిణాసియాలోని,B-LOC
3833,8,పొడి,O
3833,9,ప్రాంతాలలో,O
3833,10,కనిపించే,O
3833,11,గుబురైన,O
3833,12,చిన్న,O
3833,13,పొదలాగా,O
3833,14,ఉండే,O
3833,15,చెట్టు,B-ORGANISM
3833,16,.,O
3834,1,ఇండోనేషియా,B-LOC
3834,2,",",O
3834,3,మలేషియాలకు,B-LOC
3834,4,స్థానికమైన,O
3834,5,ఒరాంగుటాన్లు,B-LOC
3834,6,",",O
3834,7,కేవలం,O
3834,8,బోర్నియో,B-LOC
3834,9,",",O
3834,10,సుమాత్రా,B-LOC
3834,11,ద్వీపాల్లోని,I-LOC
3834,12,ఉష్ణమండల,O
3834,13,అడవుల్లోనే,O
3834,14,కనిపిస్తాయి,O
3834,15,ఒరైజా,B-ORGANISM
3834,16,పుష్పించే,O
3834,17,మొక్కలలో,B-ORGANISM
3834,18,పోయేసి,B-ORGANISM
3834,19,కుంటుంబము,I-ORGANISM
3834,20,లోని,O
3834,21,ప్రజాతి,O
3834,22,.,O
3835,1,ఒరైజా,B-ORGANISM
3835,2,సాతివా,I-ORGANISM
3835,3,భారత,B-LOC
3835,4,దేశములోవరిని,I-LOC
3835,5,వివిధ,O
3835,6,రకములైన,O
3835,7,నేలలలో,O
3835,8,",",O
3835,9,విభిన్న,O
3835,10,వాతావరణ,O
3835,11,పరిస్థితులలో,O
3835,12,పండిస్తారు,O
3835,13,.,O
3836,1,ఓర్కా,B-ORGANISM
3836,2,తిమింగలం,I-ORGANISM
3836,3,సముద్రపు,O
3836,4,డాల్ఫిన్,B-ORGANISM
3836,5,జాతి,O
3836,6,లోనే,O
3836,7,అతి,O
3836,8,పెద్దది,O
3836,9,.,O
3837,1,ఓర్కాలు,B-ORGANISM
3837,2,అవుసరాన్ని,O
3837,3,బట్టి,O
3837,4,",",O
3837,5,పరిస్థితులకు,O
3837,6,అనుగుణంగా,O
3837,7,తమ,O
3837,8,ఆహారంకోసం,O
3837,9,వేటాడే,O
3837,10,జంతువులను,B-ORGANISM
3837,11,ఎన్నుకొంటాయి,O
3837,12,.,O
3838,1,ఓర్కాలలో,B-ORGANISM
3838,2,ఐదు,B-CARDINAL
3838,3,జాతులున్నాయి,O
3838,4,.,O
3839,1,ఓర్కాల,B-ORGANISM
3839,2,ప్రవర్తనలోను,O
3839,3,",",O
3839,4,జీవనంలోను,O
3839,5,సామాజిక,O
3839,6,జీవుల,B-ORGANISM
3839,7,లక్షణాలు,O
3839,8,బాగా,O
3839,9,కనిపిస్తాయి,O
3839,10,.,O
3840,1,కంగారూ,B-ORGANISM
3840,2,మార్సుపీలియాకు,B-LOC
3840,3,చెందిన,O
3840,4,క్షీరదము,O
3840,5,.,O
3841,1,కంగారూలలో,B-ORGANISM
3841,2,నాలుగు,B-CARDINAL
3841,3,ముఖ్యమైన,O
3841,4,జాతులు,O
3841,5,ఉన్నాయి,O
3841,6,కంచర,B-ORGANISM
3841,7,గాడిద,I-ORGANISM
3841,8,మగ,B-OTH
3841,9,గాడిద,B-ORGANISM
3841,10,",",O
3841,11,ఆడ,B-OTH
3841,12,గుర్రం,B-ORGANISM
3841,13,మధ్య,O
3841,14,సంకరం,O
3841,15,ద్వారా,O
3841,16,పుట్టిన,O
3841,17,జంతువు,B-ORGANISM
3841,18,.,O
3842,1,తెలుగులో,O
3842,2,కంద,B-ORGANISM
3842,3,అన్నా,O
3842,4,"""",O
3842,5,కంద,B-ORGANISM
3842,6,గడ్డ,I-ORGANISM
3842,7,"""",O
3842,8,అన్నా,O
3842,9,అర్థం,O
3842,10,ఒక్కటే,O
3842,11,.,O
3843,1,కంద,B-ORGANISM
3843,2,భారత,B-LOC
3843,3,దేశంలోని,I-LOC
3843,4,దరిదాపు,O
3843,5,అన్ని,O
3843,6,ప్రాంతాలలోను,O
3843,7,సాగవుతుంది,O
3843,8,.,O
3844,1,కందిరీగలు,B-ORGANISM
3844,2,చాలా,O
3844,3,రకాలు,O
3844,4,ఉన్నాయి,O
3844,5,.,O
3845,1,కొన్ని,O
3845,2,రకాల,O
3845,3,కందిరీగలు,B-ORGANISM
3845,4,",",O
3845,5,తేనెటీగలు,B-ORGANISM
3845,6,నిర్మించనట్లుగా,O
3845,7,కలిసికట్టుగా,O
3845,8,తేనెటీగలగూడు,B-ORGANISM
3845,9,ఆకారంలోనే,O
3845,10,షడ్భుజి,O
3845,11,ఆకారంలోనే,O
3845,12,గూడును,O
3845,13,నిర్మించుకుంటాయి,O
3845,14,.,O
3846,1,మరికొన్ని,O
3846,2,కందిరీగలు,B-ORGANISM
3846,3,ఒంటరిగా,O
3846,4,మట్టితో,O
3846,5,గూడును,O
3846,6,నిర్మించుకుంటాయి,O
3846,7,.,O
3847,1,మరికొన్ని,O
3847,2,కందిరీగలు,B-ORGANISM
3847,3,కర్రను,O
3847,4,లేదా,O
3847,5,చెక్కను,O
3847,6,తొలచి,O
3847,7,గూడును,O
3847,8,నిర్మించుకుంటాయి,O
3847,9,.,O
3848,1,కంది,B-ORGANISM
3848,2,సాగు,O
3848,3,కనీసం,O
3848,4,"3,500",B-CARDINAL
3848,5,సంవత్సరాల,B-TIME
3848,6,నాటిది,O
3848,7,.,O
3849,1,కచ్చూరాలు,B-ORGANISM
3849,2,ఒక,O
3849,3,ఔషధ,B-MED
3849,4,మొక్క,B-ORGANISM
3849,5,.,O
3850,1,కచ్చూరాలు,B-ORGANISM
3850,2,సౌందర్య,O
3850,3,సాధక,O
3850,4,మూలికల్లో,B-MED
3850,5,ఉపయోగిస్తారు,O
3850,6,.,O
3851,1,కజానస్,B-ORGANISM
3851,2,పుష్పించే,B-ORGANISM
3851,3,మొక్కలలో,I-ORGANISM
3851,4,ఫాబేసి,B-ORGANISM
3851,5,కుటుంబానికి,I-ORGANISM
3851,6,చెందిన,O
3851,7,ప్రజాతి,O
3851,8,.,O
3852,1,కట్లపాము,B-ORGANISM
3852,2,భారత,B-LOC
3852,3,ఉపఖండానికి,I-LOC
3852,4,చెందిన,O
3852,5,అడవులలో,O
3852,6,కనిపించే,O
3852,7,సాధారణ,O
3852,8,పాము,B-ORGANISM
3852,9,.,O
3853,1,కట్లపాము,B-ORGANISM
3853,2,సింధ్,B-LOC
3853,3,నుండి,O
3853,4,పశ్చిమ,B-LOC
3853,5,బెంగాల్,I-LOC
3853,6,మైదానాల,O
3853,7,వరకు,O
3853,8,భారత,B-LOC
3853,9,ద్వీపఖండ,I-LOC
3853,10,భూభాగమంతా,O
3853,11,విస్తరించి,O
3853,12,ఉంది,O
3853,13,.,O
3854,1,కట్లపాము,B-ORGANISM
3854,2,అనేక,O
3854,3,రకాలైన,O
3854,4,ఆవాస,O
3854,5,ప్రాంతాలలో,O
3854,6,నివసిస్తుంది,O
3854,7,.,O
3855,1,పొలాలలో,O
3855,2,",",O
3855,3,పొద,O
3855,4,అడవుల్లో,O
3855,5,",",O
3855,6,జనావాసము,O
3855,7,లేని,O
3855,8,పరిసరప్రాంతాలలో,O
3855,9,ఆవాసమేర్పరచుకుంటుంది,O
3855,10,.,O
3856,1,కనకాంబరాలు,B-ORGANISM
3856,2,ఒక,O
3856,3,రకమైన,O
3856,4,పూల,O
3856,5,మొక్క,B-ORGANISM
3856,6,.,O
3857,1,కనకాంబర,B-ORGANISM
3857,2,పూలు,O
3857,3,శ్రీలంక,B-LOC
3857,4,దక్షిణ,B-LOC
3857,5,భారతదేశానికి,I-LOC
3857,6,చెందినది,O
3857,7,.,O
3858,1,కనకాంబరం,B-ORGANISM
3858,2,పూల,O
3858,3,మొక్క,B-ORGANISM
3858,4,ఇంటి,O
3858,5,లోపల,O
3858,6,పెంచవచ్చు,O
3858,7,.,O
3859,1,కనకాంబరం,B-ORGANISM
3859,2,మొక్కలను,I-ORGANISM
3859,3,హెర్బల్,B-MED
3859,4,వైద్య,I-MED
3859,5,విధానం,O
3859,6,లో,O
3859,7,దగ్గు,B-DIS
3859,8,అల్సర్,I-DIS
3859,9,వంటి,O
3859,10,చికిత్సలకు,O
3859,11,వాడతారు,O
3859,12,.,O
3860,1,కనకాంబరం,B-ORGANISM
3860,2,మొక్క,I-ORGANISM
3860,3,1,B-CARDINAL
3860,4,నుండి,O
3860,5,3,B-CARDINAL
3860,6,అడుగుల,O
3860,7,పొడవు,O
3860,8,",",O
3860,9,1,B-CARDINAL
3860,10,నుండి,O
3860,11,2,B-CARDINAL
3860,12,అడుగుల,O
3860,13,వెడల్పు,O
3860,14,లో,O
3860,15,ఉంటుంది,O
3860,16,.,O
3861,1,కనకాంబరాల,B-ORGANISM
3861,2,పూల,O
3861,3,మొక్క,B-ORGANISM
3861,4,లతో,O
3861,5,ఆయుర్వేద,B-MED
3861,6,మందులలో,I-MED
3861,7,కూడా,O
3861,8,ఉపయోగిస్తూన్నారాని,O
3861,9,మనకు,O
3861,10,పరిశోధనల,O
3861,11,ద్వారా,O
3861,12,తెలుస్తున్నది,O
3861,13,కపోతం,B-ORGANISM
3861,14,ఒక,O
3861,15,రకమైన,O
3861,16,పక్షి,B-ORGANISM
3861,17,.,O
3862,1,చాలామంది,O
3862,2,కపోతం,B-ORGANISM
3862,3,అనే,O
3862,4,పేరు,O
3862,5,బదులు,O
3862,6,పావురం,B-ORGANISM
3862,7,అనే,O
3862,8,పదం,O
3862,9,వాడతారు,O
3862,10,.,O
3863,1,కపోతం,B-ORGANISM
3863,2,",",O
3863,3,పావురం,B-ORGANISM
3863,4,చూడటానికి,O
3863,5,సుమారు,O
3863,6,ఒకేలా,O
3863,7,ఉంటాయి,O
3863,8,.,O
3864,1,కపోతం,B-ORGANISM
3864,2,",",O
3864,3,పావురం,B-ORGANISM
3864,4,-,O
3864,5,ఈ,O
3864,6,రెండూ,O
3864,7,ఒకే,O
3864,8,కుటుంబానికి,O
3864,9,శాస్త్రీయ,O
3864,10,వర్గీకరణ,O
3864,11,.,O
3865,1,కప్ప,B-ORGANISM
3865,2,క్రమానికి,O
3865,3,చెందిన,O
3865,4,ఉభయచరాలు,B-ORGANISM
3865,5,.,O
3866,1,కప్పలు,B-ORGANISM
3866,2,ప్రపంచమంతటా,O
3866,3,ముఖ్యంగా,O
3866,4,ఉష్ణ,O
3866,5,",",O
3866,6,సమశీతోష్ణ,O
3866,7,మండలాలో,O
3866,8,ఎక్కువగా,O
3866,9,విస్తరించాయి,O
3866,10,.,O
3867,1,కప్పలలో,B-ORGANISM
3867,2,సుమారు,O
3867,3,5,B-CARDINAL
3867,4,",",O
3867,5,000,B-CARDINAL
3867,6,జాతులు,O
3867,7,గుర్తించారు,O
3867,8,.,O
3868,1,కరివేపాకును,B-ORGANISM
3868,2,తెలంగాణల,B-LOC
3868,3,కళ్యామాకు,B-ORGANISM
3868,4,అంటారు,O
3868,5,.,O
3869,1,కరివేపాకు,B-ORGANISM
3869,2,చెట్టు,I-ORGANISM
3869,3,సుగంధభరితమైన,O
3869,4,ఆకులు,B-ORGANISM
3869,5,గల,O
3869,6,ఒక,O
3869,7,అందమైన,O
3869,8,పొద,O
3869,9,మొక్క,B-ORGANISM
3869,10,లేదా,O
3869,11,చిన్న,O
3869,12,చెట్టు,B-ORGANISM
3869,13,.,O
3870,1,భారత,B-LOC
3870,2,దేశంలో,I-LOC
3870,3,చాలమంది,O
3870,4,కరివేపాకు,B-ORGANISM
3870,5,చెట్టుని,I-ORGANISM
3870,6,పెరట్లో,O
3870,7,పెంచుకుంటారు,O
3870,8,.,O
3871,1,కర్బూజ,B-ORGANISM
3871,2,యొక్క,O
3871,3,జన్మ,O
3871,4,స్థలాలు,O
3871,5,ఇరాన్,B-LOC
3871,6,",",O
3871,7,అనటోలియా,B-LOC
3871,8,",",O
3871,9,అర్మీనియా,B-LOC
3871,10,ప్రాంతాలు,O
3871,11,అయిఉండవచ్చని,O
3871,12,భావిస్తారు,O
3871,13,.,O
3872,1,కలబంద,B-ORGANISM
